bin,term,N,Y,description,Y_out,N_out,pvalue,odds,freq1,freq2,color_sig,size_sel
7,HP:0012653,0,5,Status asthmaticus,25502,10367,1,Inf,1.9602462069235897e-4,0,>,1.9233294518075965
7,HP:0012718,111,166,Morphological abnormality of the gastrointestinal tract,25341,10256,0.06017765751496301,0.6052657658562332,0.0065080174069863175,0.010707051220217999,<,16.840058157397852
7,HP:0012719,779,1957,Functional abnormality of the gastrointestinal tract,23550,9588,1,1.0227992350756592,0.0767240365389893,0.07514227838333172,>,0.8045613616495946
7,HP:0012722,0,5,Heart block,25502,10367,1,Inf,1.9602462069235897e-4,0,>,1.9233294518075965
7,HP:0012732,19,10,Anorectal anomaly,25497,10348,0.045537187072918456,0.21361552053752955,3.9204924138471793e-4,0.0018327384971544324,<,17.32433447134213
7,HP:0012733,25,17,Macule,25490,10342,0.04392099811662417,0.27592583126532366,6.664837103540204e-4,0.0024114980225716214,<,17.387110466609307
7,HP:0012735,67,246,Cough,25261,10300,1,1.4971186344955423,0.009644411338064061,0.006462814700491946,<,9.9934410468073
7,HP:0012758,116,227,Neurodevelopmental delay,25280,10251,1,0.7934986659119401,0.008899517779433097,0.011189350824732323,<,5.271409932260512
7,HP:0012759,121,233,Neurodevelopmental abnormality,25274,10246,1,0.7806254340523319,0.009134747324263927,0.011671650429246647,<,6.134818153669647
7,HP:0012768,0,27,Neonatal asphyxia,25480,10367,0.1486016806967073,Inf,0.0010585329517387384,0,<,15.269704385238313
7,HP:0012780,4,0,Neoplasm of the ear,25507,10363,1,0,0,3.8583968361145945e-4,<,8.626742249713148
7,HP:0012795,130,177,Abnormality of the optic disc,25330,10237,4.7576896527519913e-4,0.5502935119243071,0.006939271572509507,0.012539789717372431,<,25.248214833433153
7,HP:0012803,22,26,Anisometropia,25481,10345,1,0.4798020405071136,0.0010193280276002666,0.002122118259863027,<,7.224082384897729
7,HP:0012804,0,28,Corneal ulceration,25479,10367,0.09077440884264644,Inf,0.0010977378758772103,0,<,16.12594555345126
7,HP:0020045,13,59,Esodeviation,25448,10354,1,1.8465315057723215,0.002313090524169836,0.0012539789717372432,<,5.205984162960021
7,HP:0020049,8,39,Exodeviation,25468,10359,1,1.9828531677073378,0.0015289920414003999,7.716793672229189e-4,>,4.4466466660730735
7,HP:0020129,24,66,Abnormal urine protein level,25441,10343,1,1.118002410818621,0.002587524993139138,0.0023150381016687565,>,0.5534502953725259
7,HP:0025015,74,523,Abnormal vascular morphology,24984,10293,4.444016266747951e-19,2.9115225122698423,0.020504175324420747,0.007138034146812,<,85.36669671086422
7,HP:0025021,0,1,Abnormal erythrocyte sedimentation rate,25506,10367,1,Inf,3.9204924138471795e-5,0,>,-0
7,HP:0025031,1343,4021,Abnormality of the digestive system,21486,9024,8.237898772308125e-9,1.25743291970106,0.1576429999607951,0.1295456737725475,<,44.294533466579004
7,HP:0025032,1228,3705,Abnormality of digestive system physiology,21802,9139,1.4231090697884581e-8,1.2646608993684285,0.14525424393303799,0.11845278286871805,<,43.34484652460364
7,HP:0025033,111,166,Abnormality of digestive system morphology,25341,10256,0.06017765751496301,0.6052657658562332,0.0065080174069863175,0.010707051220217999,<,16.840058157397852
7,HP:0025085,4,17,Bloody diarrhea,25490,10363,1,1.7278354102161055,6.664837103540204e-4,3.8583968361145945e-4,>,1.311332349834589
7,HP:0025142,232,370,Constitutional symptom,25137,10135,3.3413217158589784e-4,0.6430280521325396,0.014505821931234564,0.022378701649464646,<,25.862126097601575
7,HP:0025234,29,2,Parasomnia,25505,10338,5.324837188676786e-11,0.02795624945252363,7.840984827694359e-5,0.0027973377061830808,<,53.05257393707079
7,HP:0025235,29,2,Non-rapid eye movement parasomnia,25505,10338,5.324837188676786e-11,0.02795624945252363,7.840984827694359e-5,0.0027973377061830808,<,53.05257393707079
7,HP:0025245,0,31,Cutaneous cyst,25476,10367,0.0330832835917666,Inf,0.0012153526482926256,0,<,17.87936483969448
7,HP:0025270,686,1757,Abnormal esophagus physiology,23750,9681,1,1.0440004272594618,0.06888305171129494,0.0661715057393653,>,1.7400452826015878
7,HP:0025337,29,33,Red eye,25474,10338,1,0.46180292680220336,0.001293762496569569,0.0027973377061830808,<,10.115310035116465
7,HP:0025354,5,12,Abnormal cellular phenotype,25495,10362,1,0.9754382358221425,4.704590896616615e-4,4.822996045143243e-4,>,-0
7,HP:0025408,0,88,Abnormal spleen morphology,25419,10367,1.1212835023207432e-10,Inf,0.0034500333241855178,0,<,51.75893754133206
7,HP:0025423,8,25,Abnormal larynx morphology,25482,10359,1,1.2703528140751916,9.801231034617947e-4,7.716793672229189e-4,>,0.6160596706617273
7,HP:0025424,25,0,Abnormal larynx physiology,25507,10342,3.17934260434917e-11,0,0,0.0024114980225716214,<,53.94844995150695
7,HP:0025487,0,1,Abnormality of bladder morphology,25506,10367,1,Inf,3.9204924138471795e-5,0,>,-0
7,HP:0025615,0,10,Abscess,25497,10367,1,Inf,3.9204924138471793e-4,0,>,4.553563459812714
7,HP:0025633,36,0,Abnormal ureter morphology,25507,10331,3.648342888986806e-17,0,0,0.003472557152503135,<,77.70941667594829
7,HP:0025634,3,0,Abnormal ureter physiology,25507,10364,1,0,0,2.8937976270859456e-4,<,6.469877931111569
7,HP:0030082,10,5,Abnormal drinking behavior,25502,10357,1,0.20307191214390485,1.9602462069235897e-4,9.645992090286486e-4,<,10.286296750932213
7,HP:0030148,14,1,Heart murmur,25506,10353,3.01092375789451e-4,0.028995524089412274,3.9204924138471795e-5,0.0013504388926401081,<,26.0430002365864
7,HP:0030178,28,8,Abnormality of central nervous system electrophysiology,25499,10339,1.7045784175504381e-6,0.11585756507773506,3.1363939310777436e-4,0.0027008777852802163,<,35.031331329308124
7,HP:0030182,9,360,Tetraplegia/tetraparesis,25147,10358,1.5560399751775019e-38,16.47536190907175,0.014113772689849846,8.681392881257837e-4,<,163.18971627080788
7,HP:0030186,0,49,Kinetic tremor,25458,10367,8.028897295824178e-5,Inf,0.0019210412827851179,0,<,28.33917566052272
7,HP:0030255,0,6,Large intestinal polyposis,25501,10367,1,Inf,2.3522954483083075e-4,0,>,2.8737450494814323
7,HP:0030319,14,28,Weakness of facial musculature,25479,10353,1,0.8127035252161482,0.0010977378758772103,0.0013504388926401081,>,1.202107568201342
7,HP:0030448,0,86,Soft tissue sarcoma,25421,10367,3.16093386884003e-10,Inf,0.003371623475908574,0,<,49.95853763112153
7,HP:0030516,7,1,Homonymous hemianopia,25506,10360,0.9806168360277897,0.05802286600578584,3.9204924138471795e-5,6.752194463200541e-4,<,11.991801889485854
7,HP:0030517,0,3,Heteronymous hemianopia,25504,10367,1,Inf,1.1761477241541538e-4,0,>,1.0019870733639928
7,HP:0030669,58,49,Abnormal ocular adnexa morphology,25458,10309,4.302098404120963e-5,0.34211745484461514,0.0019210412827851179,0.0055946754123661615,<,29.42307791063769
7,HP:0030680,684,2142,Abnormality of cardiovascular system morphology,23365,9683,5.744837936608004e-6,1.297837415093926,0.08397694750460657,0.06597858589755956,<,32.92068814412542
7,HP:0030692,77,34,Brain neoplasm,25473,10290,1.201196289374635e-15,0.17837994286326325,0.001332967420708041,0.007427413909520594,<,71.63934334288138
7,HP:0030765,29,2,Sleep terror,25505,10338,5.324837188676786e-11,0.02795624945252363,7.840984827694359e-5,0.0027973377061830808,<,53.05257393707079
7,HP:0030766,29,30,Ear pain,25477,10338,1,0.41977825594303964,0.0011761477241541537,0.0027973377061830808,<,11.54718912203012
7,HP:0030787,20,19,Cerumen abnormality,25488,10347,1,0.3856686919448082,7.44893558630964e-4,0.0019291984180572971,<,9.624602020599935
7,HP:0030788,20,19,Impacted cerumen,25488,10347,1,0.3856686919448082,7.44893558630964e-4,0.0019291984180572971,<,9.624602020599935
7,HP:0030791,0,11,Abnormal jaw morphology,25496,10367,1,Inf,4.312541655231897e-4,0,<,5.550853513891312
7,HP:0030809,9,16,Abnormal tongue morphology,25491,10358,1,0.7223883735255465,6.272787862155487e-4,8.681392881257837e-4,>,1.178010031866784
7,HP:0030812,37,72,Enlarged tonsils,25435,10330,1,0.7902951299133396,0.002822754537969969,0.003569017073406,>,2.439868900464653
7,HP:0030828,36,163,Wheezing,25344,10331,0.5188700935840097,1.8456351681106533,0.006390402634570902,0.003472557152503135,<,13.097564711731613
7,HP:0030829,76,210,Abnormal breath sound,25297,10291,1,1.1240657244345995,0.008233034069079076,0.00733095398861773,>,1.4584950227388154
7,HP:0030833,11,9,Neck pain,25498,10356,1,0.3323158879363533,3.5284431724624614e-4,0.0010610591299315135,<,6.573503151058577
7,HP:0030834,0,1,Shoulder pain,25506,10367,1,Inf,3.9204924138471795e-5,0,>,-0
7,HP:0030838,3,2,Hip pain,25505,10364,1,0.2709399413788381,7.840984827694359e-5,2.8937976270859456e-4,>,3.3095917746437484
7,HP:0030872,0,4,Abnormal cardiac ventricular function,25503,10367,1,Inf,1.5681969655388718e-4,0,>,0.9329260633961951
7,HP:0030895,18,39,Abnormal gastrointestinal motility,25468,10349,1,0.8804447161492708,0.0015289920414003999,0.0017362785762515675,>,0.7168598996443145
7,HP:0030956,35,231,Abnormality of cardiovascular system electrophysiology,25276,10332,1.408806595095249e-6,2.6976976518056626,0.009056337475986984,0.00337609723160027,<,35.36239376649947
7,HP:0030962,71,439,Abnormal morphology of the great vessels,25068,10296,1.105795191397558e-12,2.5394681297230544,0.017210961696789116,0.006848654384103405,<,59.783100482439465
7,HP:0030966,0,64,Abnormal pulmonary artery morphology,25443,10367,5.587666047574784e-7,Inf,0.002509115144862195,0,<,36.968877501964364
7,HP:0030968,30,0,Abnormal pulmonary vein morphology,25507,10337,6.3485701927761e-14,0,0,0.0028937976270859457,<,64.74709556780275
7,HP:0030972,2,11,Abnormal systemic blood pressure,25496,10365,1,2.2358976496518514,4.312541655231897e-4,1.9291984180572972e-4,>,1.7226122091921034
7,HP:0031058,15,120,Impairment of activities of daily living,25387,10352,8.572294208983886e-4,3.2623598635639643,0.004704590896616615,0.0014468988135429729,<,24.225410998627847
7,HP:0031064,15,120,Impaired continence,25387,10352,8.572294208983886e-4,3.2623598635639643,0.004704590896616615,0.0014468988135429729,<,24.225410998627847
7,HP:0031409,5,12,Abnormal lymphocyte physiology,25495,10362,1,0.9754382358221425,4.704590896616615e-4,4.822996045143243e-4,>,-0
7,HP:0031481,80,3,Abnormal mitral valve physiology,25504,10287,1.9639924364547784e-36,0.015113512696255259,1.1761477241541538e-4,0.0077167936722291885,<,154.7852400269084
7,HP:0031546,0,5,Cardiac conduction abnormality,25502,10367,1,Inf,1.9602462069235897e-4,0,>,1.9233294518075965
7,HP:0031650,80,3,Abnormal atrioventricular valve physiology,25504,10287,1.9639924364547784e-36,0.015113512696255259,1.1761477241541538e-4,0.0077167936722291885,<,154.7852400269084
7,HP:0031652,6,5,Abnormal aortic valve physiology,25502,10361,1,0.33857995131966084,1.9602462069235897e-4,5.787595254171891e-4,>,4.186220850191945
7,HP:0031653,86,8,Abnormal heart valve physiology,25499,10281,2.520065271829145e-34,0.03750863320322864,3.1363939310777436e-4,0.008295553197646377,<,146.35215211257534
7,HP:0031657,14,1,Abnormal heart sound,25506,10353,3.01092375789451e-4,0.028995524089412274,3.9204924138471795e-5,0.0013504388926401081,<,26.0430002365864
7,HP:0031703,212,300,Abnormal ear morphology,25207,10155,1.187635759467012e-6,0.570117185802993,0.011761477241541538,0.02044950323140735,<,35.659066208115256
7,HP:0031704,247,423,Abnormal ear physiology,25084,10120,0.007115112211632761,0.6909267225077885,0.016583682910573567,0.02382560046300762,<,20.549072255932213
7,HP:0031801,61,0,Vocal cord dysfunction,25507,10306,1.117057399559804e-30,0,0,0.005884055175074757,<,131.76549731169902
7,HP:0031803,0,4,Fundus hemorrhage,25503,10367,1,Inf,1.5681969655388718e-4,0,>,0.9329260633961951
7,HP:0031816,90,224,Abnormal oral morphology,25283,10277,1,1.0116832615940494,0.008781903007017682,0.008681392881257837,>,0.088679552356493
7,HP:0031879,1,0,Abnormal eyelid physiology,25507,10366,1,0,0,9.645992090286486e-5,>,2.1565068210733136
7,HP:0031910,7,14,Abnormal cranial nerve physiology,25493,10360,1,0.8128063826166827,5.488689379386051e-4,6.752194463200541e-4,>,0.7881169298554207
7,HP:0031983,29,60,Abnormal pulmonary thoracic imaging finding,25447,10338,1,0.8405543830442359,0.0023522954483083075,0.0027973377061830808,>,1.2668059827549436
7,HP:0032012,21,98,Heterotropia,25409,10346,1,1.9001373036607063,0.0038420825655702357,0.002025658338960162,<,8.879753023041188
7,HP:0032016,4,4,Abnormal sputum,25503,10363,1,0.4063537554385121,1.5681969655388718e-4,3.8583968361145945e-4,>,2.4801439809434345
7,HP:0032039,59,49,Abnormality of the ocular adnexa,25458,10308,2.4304578899118173e-5,0.33628645176025457,0.0019210412827851179,0.005691135333269027,<,30.415046867090535
7,HP:0032040,1,0,Abnormal ocular adnexa physiology,25507,10366,1,0,0,9.645992090286486e-5,>,2.1565068210733136
7,HP:0032076,0,326,Abnormal male urethral meatus morphology,25181,10367,3.99951048719517e-46,Inf,0.012780805269141804,0,<,193.5497719110743
7,HP:0032101,1,163,Unusual infection,25344,10366,4.995131113720962e-20,66.76888530956938,0.006390402634570902,9.645992090286486e-5,<,89.16361170184564
7,HP:0032154,20,5,Aphthous ulcer,25502,10347,1.6988899531774045e-4,0.10144172807546639,1.9602462069235897e-4,0.0019291984180572971,<,27.037138278500002
7,HP:0032158,0,26,Unusual infection by anatomical site,25481,10367,0.25671661084156183,Inf,0.0010193280276002666,0,<,14.319983388292107
7,HP:0032180,20,127,Abnormal circulating metabolite concentration,25380,10347,0.014810853199743155,2.5886458348485433,0.004979025365585917,0.0019291984180572971,<,19.2754789611552
7,HP:0032245,106,291,Abnormal metabolism,25216,10261,1,1.1171159918770903,0.011408632924295291,0.010224751615703674,>,1.8517785837332918
7,HP:0032251,5,43,Abnormal immune system morphology,25464,10362,1,3.4997608682364594,0.001685811737954287,4.822996045143243e-4,<,9.76397588965992
7,HP:0032263,1,1,Increased blood pressure,25506,10366,1,0.40642357146124686,3.9204924138471795e-5,9.645992090286486e-5,>,1.2234700748024054
7,HP:0032581,0,11,Abnormal renal insterstitial morphology,25496,10367,1,Inf,4.312541655231897e-4,0,<,5.550853513891312
7,HP:0032892,324,186,Infection-related seizure,25321,10043,9.636819175631488e-57,0.2277061376592348,0.0072921158897557535,0.03125301437252821,<,236.02206443066862
7,HP:0032894,324,186,Seizure precipitated by febrile infection,25321,10043,9.636819175631488e-57,0.2277061376592348,0.0072921158897557535,0.03125301437252821,<,236.02206443066862
7,HP:0033127,1135,1316,Abnormality of the musculoskeletal system,24191,9232,7.853218825059641e-77,0.44249595318678214,0.05159368016622888,0.10948201022475161,<,316.37760847480024
7,HP:0033151,77,8,Abnormal pharynx morphology,25499,10290,8.170374619398175e-30,0.04192882184558861,3.1363939310777436e-4,0.007427413909520594,<,128.3088313914612
7,HP:0033331,0,1,Acute phase response,25506,10367,1,Inf,3.9204924138471795e-5,0,>,-0
7,HP:0033353,74,523,Abnormal blood vessel morphology,24984,10293,4.444016266747951e-19,2.9115225122698423,0.020504175324420747,0.007138034146812,<,85.36669671086422
7,HP:0033354,24,68,Abnormal urine metabolite level,25439,10343,1,1.151968538970797,0.002665934841416082,0.0023150381016687565,>,0.761298416630106
7,HP:0033796,5,12,Abnormal leukocyte physiology,25495,10362,1,0.9754382358221425,4.704590896616615e-4,4.822996045143243e-4,>,-0
7,HP:0040064,34,20,Abnormality of limbs,25487,10333,2.1192296161711522e-4,0.2384954711130316,7.840984827694359e-4,0.003279637310697405,<,26.653087212330316
7,HP:0040068,25,4,Abnormality of limb bone,25503,10342,2.061494639537437e-7,0.06487545731530885,1.5681969655388718e-4,0.0024114980225716214,<,38.7010704312598
7,HP:0040069,8,0,Abnormal lower limb bone morphology,25507,10359,0.04738074780449176,0,0,7.716793672229189e-4,<,17.2553916272387
7,HP:0040075,0,327,Hypopituitarism,25180,10367,2.4685323399676842e-46,Inf,0.012820010193280275,0,<,194.38804398572063
7,HP:0040088,1,4,Abnormal lymphocyte count,25503,10366,1,1.6258619839630453,1.5681969655388718e-4,9.645992090286486e-5,>,-0
7,HP:0040160,0,10,Generalized osteoporosis,25497,10367,1,Inf,3.9204924138471793e-4,0,>,4.553563459812714
7,HP:0040202,19,173,Abnormal consumption behavior,25334,10348,2.138554421428975e-7,3.7193463340620756,0.00678245187595562,0.0018327384971544324,<,38.63731804443841
7,HP:0040257,77,8,Abnormal size of nasopharyngeal adenoids,25499,10290,8.170374619398175e-30,0.04192882184558861,3.1363939310777436e-4,0.007427413909520594,<,128.3088313914612
7,HP:0040261,77,8,Increased size of nasopharyngeal adenoids,25499,10290,8.170374619398175e-30,0.04192882184558861,3.1363939310777436e-4,0.007427413909520594,<,128.3088313914612
7,HP:0045005,0,67,Neural tube defect,25440,10367,2.081463056259946e-7,Inf,0.00262672991727761,0,<,38.6843244425497
7,HP:0045017,361,153,Congenital malformation of the left heart,25354,10006,8.603304375550187e-82,0.1672984690834081,0.005998353393186184,0.034822031445934216,<,336.21913811851135
7,HP:0045073,0,36,Serositis,25471,10367,0.007370284872149433,Inf,0.0014113772689849846,0,<,20.487862173498367
7,HP:0046506,43,39,Pain in head and neck region,25468,10324,0.0075420014772110975,0.36767385195933006,0.0015289920414003999,0.004147776598823189,<,20.44785281813667
7,HP:0100000,10,31,Early onset of sexual maturation,25476,10357,1,1.2602453316064948,0.0012153526482926256,9.645992090286486e-4,>,0.8656944382611604
7,HP:0100006,77,615,Neoplasm of the central nervous system,24892,10290,8.660087382344732e-27,3.301354034658667,0.024111028345160154,0.007427413909520594,<,116.20771017396982
7,HP:0100007,0,86,Neoplasm of the peripheral nervous system,25421,10367,3.16093386884003e-10,Inf,0.003371623475908574,0,<,49.95853763112153
7,HP:0100021,315,420,Cerebral palsy,25087,10052,4.364966877095188e-13,0.5342280378427534,0.016466068138158152,0.03038487508440243,<,61.39787546076787
7,HP:0100022,726,1508,Abnormality of movement,23999,9641,0.12323896628691634,0.8344619858070613,0.05912102560081546,0.07002990257547989,<,15.594807083257908
7,HP:0100026,0,9,Arteriovenous malformation,25498,10367,1,Inf,3.5284431724624614e-4,0,>,4.685771051650095
7,HP:0100027,0,11,Recurrent pancreatitis,25496,10367,1,Inf,4.312541655231897e-4,0,<,5.550853513891312
7,HP:0100037,0,3,Abnormality of the scalp hair,25504,10367,1,Inf,1.1761477241541538e-4,0,>,1.0019870733639928
7,HP:0100242,0,86,Sarcoma,25421,10367,3.16093386884003e-10,Inf,0.003371623475908574,0,<,49.95853763112153
